sample_id,anno,codice_caseificio,data_seduta,path_fetta_primaria,path_grana_primaria,caption,n_attributi_usati,n_panelisti,tokens_usati,timestamp_generazione
TN307_2020-11-04,2020,TN307,2020-11-04,07_captioning risultati grana Trentino/TrentinGrana/2020-2021_Trentingrana/II bimestre/2020-11-04_Seduta_10/P3A_TN307_553_fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2020-2021_Trentingrana/II bimestre/2020-11-04_Seduta_10/P3A_TN307_553_grana.bmp,"Il profumo è caratterizzato da note di liquirizia. Il sapore risulta leggermente acidulo, conferendo una freschezza al palato. La texture presenta perle piuttosto dure, che non risultano piacevoli alla masticazione, e una leggera schioccantezza. Inoltre, si percepisce una certa umidità, pur non essendo bagnato.",3,5,994,2026-03-09T18:07:07.559944
TN330_2021-02-17,2020,TN330,2021-02-17,07_captioning risultati grana Trentino/TrentinGrana/2020-2021_Trentingrana/V bimestre/2021-02-17_Seduta_22/P5_TN330_413_FETTA_A.bmp,07_captioning risultati grana Trentino/TrentinGrana/2020-2021_Trentingrana/V bimestre/2021-02-17_Seduta_22/P5_TN330_413_GRANA_A.bmp,"Il profumo è inizialmente caratterizzato da un odore non gradevole, che poi sfuma, mantenendo una buona intensità. Il sapore risulta bruciante, mentre l'aroma è molto poco percepibile. La texture è discretamente granulosa e asciuga le fauci. La struttura della pasta presenta una modellatura inferiore a 2.5 cm, con microcchiature a zone e una fine micro occhiatura diffusa su quasi tutta la superficie, ma si segnala anche una disidratazione — difetto.",5,6,1066,2026-03-09T18:07:10.522981
TN319_2018-11-28,2018,TN319,2018-11-28,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2018-11-28/P4a_319_fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2018-11-28/P4a_319_grana.bmp,"Il profumo è di buona intensità, con note di latte cotto, poca panna, pane tostato, frutta secca e burro fuso, risultando intenso e positivo. Il sapore si presenta delicato, con una predominanza di amaro e un equilibrio non perfetto tra dolce, salato e piccante. L'aroma rivela sentori di cotto bruciato e un buon nostrano stagionato, con cotti accentuati. La texture è asciutta e granulosa, ma tende a impastare verso la fine, con qualche cristallo poco solubile; presenta difetti di friabilità e risulta troppo morbida e gommoso. La struttura della pasta è mista, stirata e granulosa, con microocchiatura a zone e fratture nella norma. Il colore della pasta è giallo molto carico, omogeneo ma non molto saturo. Lo spessore della crosta è sfumato e medio, con una misura di circa 9 mm.",7,9,1546,2026-03-09T18:07:16.942939
TN306_2019-10-23,2019,TN306,2019-10-23,07_captioning risultati grana Trentino/TrentinGrana/2019-2020_Trentingrana/II bimestre/2019-10-23_Seduta_08/P3a_TN306_Fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2019-2020_Trentingrana/II bimestre/2019-10-23_Seduta_08/P3a_TN306_Grana.bmp,"Il profumo è intenso. Il sapore presenta una nota amara, con il salato che si percepisce finemente rispetto al piccante. L'aroma richiama erbe amare.",3,3,881,2026-03-09T18:07:18.692622
TN305_2020-09-30,2020,TN305,2020-09-30,07_captioning risultati grana Trentino/TrentinGrana/2020-2021_Trentingrana/I bimestre/2020-09-30_Seduta_05/P2a_TN305_Fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2020-2021_Trentingrana/I bimestre/2020-09-30_Seduta_05/P2a_TN305_Grana.bmp,Il sapore è scarno e pungente. L'aroma risulta desaparecido. La struttura della pasta presenta una microcchiatura limitata. Il colore della pasta è leggero. Lo spessore della crosta è chiaro.,5,2,936,2026-03-09T18:07:20.638882
TN314_2020-10-28,2020,TN314,2020-10-28,07_captioning risultati grana Trentino/TrentinGrana/2020-2021_Trentingrana/II bimestre/2020-10-28_Seduta_09/P4A_TN314_149_FETTA.bmp,07_captioning risultati grana Trentino/TrentinGrana/2020-2021_Trentingrana/II bimestre/2020-10-28_Seduta_09/P4A_TN314_149_GRANA.bmp,"Il profumo è abbastanza intenso, con una crosta solo accennata. Il sapore presenta un aroma di sapone. La texture è caratterizzata da una grande quantità di fratture, con piccole fessurazioni di 1 o 2 cm su tutta la superficie, e una grana non granulosa, che appare grossolana in alcuni punti. La pasta si presenta con un colore molto troppo carico. Lo spessore della crosta è chiaro.",5,8,1097,2026-03-09T18:07:23.174711
TN306_2018-10-24,2018,TN306,2018-10-24,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2018-10-24/P2a_306_fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2018-10-24/P2a_306_grana.bmp,"Il profumo è intenso, con note di burro e grana, accompagnato da sentori di fieno e caramello, pur presentando anche accenni vegetali e di brodo. Il sapore si distingue per una piccantezza predominante, con un equilibrio di note dolci e una leggera amarezza, sebbene emergano anche sfumature acide e umami. L'aroma rivela un leggero sentore vegetale e di brodo animale, con note di latte cotto e cipolla. La texture è morbida e pastosa, con una grana fine e solubile, anche se presenta una certa cedevolezza e poca granulosità. La struttura della pasta è caratterizzata da una frattura regolare e una grana media, con una leggera disomogeneità e microocchiatura. Il colore della pasta mostra evidenti aloni scuri e tendenze rosate, mentre lo spessore della crosta è mediamente di 10 mm, con una superficie non uniforme.",7,12,1713,2026-03-09T18:07:28.336422
TN314_2019-02-06,2018,TN314,2019-02-06,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2019-02-06/P4a_314_fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2019-02-06/P4a_314_grana.bmp,"Il profumo è intenso e complesso, con note di fruttato tropicale e un leggero sentore di fermentato, accompagnato da un bouquet erbaceo e vegetale. Il sapore si presenta salato e leggermente piccante, con una sapidità elevata e un equilibrio discreto, sebbene alcuni lo trovino un po' troppo salato. L'aroma rivela sentori di formaggio cotto e bruciato, con una leggera nota metallica e speziata. La texture è caratterizzata da una buona friabilità, con cristalli di tirosina presenti e una solubilità medio alta, anche se alcuni panelisti segnalano una certa asciuttezza. La struttura della pasta è non omogenea e granulosa, con fratture regolari e presenza di microocchiatura. Il colore della pasta è giallo chiaro, con un centro più carico e zone più chiare vicino alla crosta. Lo spessore della crosta è medio, con una misura di circa 8 mm.",7,12,2007,2026-03-09T18:07:36.060790
TN323_2018-11-21,2018,TN323,2018-11-21,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2018-11-21/P6a_323_fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2018-11-21/P6a_323_grana.bmp,"Il profumo è caratterizzato da note di grana, burro e un accenno floreale, accompagnato da una delicatezza di latte cotto. Il sapore si presenta salato e piccante, con un equilibrio che rivela una leggera sapidità, anche se alcune note amare finali possono coprire altri sapori. L'aroma richiama burro e grana, con sfumature di insilato e crosta, mentre la texture è morbida, con una granulometria media e una buona solubilità, sebbene si noti una differente solubilità tra le porzioni. La struttura della pasta mostra una microocchiatura diffusa, con una granulosità buona e una frattura omogenea. Il colore della pasta è tendenzialmente chiaro e omogeneo, con alcune striature più scure. Lo spessore della crosta è mediamente di 10 mm, con una consistenza che risulta grossa.",7,10,1506,2026-03-09T18:07:44.695013
TN307_2022-01-19,2021,TN307,2022-01-19,07_captioning risultati grana Trentino/TrentinGrana/2021-2022_Trentingrana/2022-01-19_Seduta_13/P2a_TN307_490_fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2021-2022_Trentingrana/2022-01-19_Seduta_13/P2a_TN307_490_grana.bmp,Il profumo è caratterizzato da note di paglia sporca. Il sapore risulta allappante. Lo spessore della crosta presenta un colore sottocrosta molto sfumato.,3,2,884,2026-03-09T18:07:49.315884
TN330_2019-10-09,2019,TN330,2019-10-09,07_captioning risultati grana Trentino/TrentinGrana/2019-2020_Trentingrana/II bimestre/2019-10-09_Seduta_06/P4a_TN330_Fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2019-2020_Trentingrana/II bimestre/2019-10-09_Seduta_06/P4a_TN330_Grana.bmp,"Il profumo è caratterizzato da note erbacee e di nocciola, con una predominanza di sentori ossidati e di crosta che emergono dalla frattura fresca. L'aroma presenta una leggera sfumatura affumicata.",3,4,931,2026-03-09T18:07:55.078519
TN307_2020-02-05,2019,TN307,2020-02-05,07_captioning risultati grana Trentino/TrentinGrana/2019-2020_Trentingrana/IV bimestre/2020-02-05_Seduta_22/P3a_TN307_Fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2019-2020_Trentingrana/IV bimestre/2020-02-05_Seduta_22/P3a_TN307_Grana.bmp,"Il profumo è caratterizzato da una complessità che spazia tra note animali e sentori di stalla, con alcune percezioni positive e altre negative, accompagnate da un accenno di caffè. Il sapore risulta poco sapido, mentre l'aroma evoca reminiscenze di carne lessa e nocciola, con un richiamo al formaggino. La struttura della pasta si presenta a scaglie, non granulosa. Il colore della pasta è bianco grigio.",5,4,1038,2026-03-09T18:08:01.111613
TN311_2020-11-25,2020,TN311,2020-11-25,07_captioning risultati grana Trentino/TrentinGrana/2020-2021_Trentingrana/III bimestre/2020-11-25_Seduta_12/P4_TN311_361_FETTA_A.bmp,07_captioning risultati grana Trentino/TrentinGrana/2020-2021_Trentingrana/III bimestre/2020-11-25_Seduta_12/P4_TN311_361_GRANA_A.bmp,"Il profumo è assente. Il sapore è scarno, con una leggera nota amara che risulta un peccato. La texture presenta un difetto, essendo troppo tenera. La struttura della pasta è abbastanza regolare ed omogenea. Il colore della pasta è dato dal sottocrosta. Lo spessore della crosta è caratterizzato da bei piatti, con meno ali scalzi.",5,3,1005,2026-03-09T18:08:06.791049
TN319_2020-11-04,2020,TN319,2020-11-04,07_captioning risultati grana Trentino/TrentinGrana/2020-2021_Trentingrana/II bimestre/2020-11-04_Seduta_10/P4A_TN319_371_fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2020-2021_Trentingrana/II bimestre/2020-11-04_Seduta_10/P4A_TN319_371_grana.bmp,"Il profumo è strano, con note che ricordano il pesce, suscitando perplessità. Il sapore si presenta pungente sulla lingua, con una sensazione acida, pur non risultando salato o nettamente piccante. La texture è asciutta, mentre la struttura della pasta mostra un'assenza di grana, con una microocchitura estesa e una presenza di grana nella parte centrale. Buoni angoli e scalzi caratterizzano lo spessore della crosta.",5,4,1052,2026-03-09T18:08:10.954472
TN302_2018-09-19,2018,TN302,2018-09-19,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2018-09-19/P1a_302_fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2018-09-19/P1a_302_grana.bmp,"Il profumo è caratteristico e abbastanza complesso, con note di latte cotto, burro e un leggero sentore erbaceo, accompagnato da un accenno floreale che risulta un po' stucchevole. Il sapore si presenta dolce e sapido, con un buon umami, ma la piccantezza, purtroppo, risulta fastidiosa e accompagnata da una nota di amaro — difetto. La texture è pastosa e persistente in bocca, sebbene risulti asciutta e poco solubile, con una sensazione farinosa. La struttura della pasta mostra una microocchiatura centrale diffusa e una grana grossolana, con una frattura media omogenea. Il colore della pasta è giallo carico e omogeneo, mentre lo spessore della crosta si attesta mediamente intorno ai 10 mm, con una colorazione mattoncino sfumata.",6,10,1715,2026-03-09T18:08:17.744131
TN306_2019-02-06,2018,TN306,2019-02-06,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2019-02-06/P3a_306_fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2019-02-06/P3a_306_grana.bmp,"Il profumo è intenso, con sentori di burro, panna e latte crudo, accompagnati da note di vegetale e crosta di grana. Il sapore si presenta equilibrato, con una dolcezza ben percepita e una leggera piccantezza finale, mentre l'aroma rivela una componente stantia e ossidata, con note di lattico cotto. La texture è caratterizzata da granuli di tirosina di media intensità, con una buona friabilità e una consistenza finale sabbiosa-farinosa. La struttura della pasta mostra una microocchiatura diffusa e leggermente disomogenea, con una buona grana fine. Il colore della pasta è chiaro, ma presenta alcune macchie rosa. Lo spessore della crosta è medio, attorno agli 8 mm.",7,12,1982,2026-03-09T18:08:22.326304
TN330_2020-09-02,2020,TN330,2020-09-02,07_captioning risultati grana Trentino/TrentinGrana/2020-2021_Trentingrana/I bimestre/2020-09-02_Seduta_01/P1a_TN330_Fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2020-2021_Trentingrana/I bimestre/2020-09-02_Seduta_01/P1a_TN330_Grana.bmp,"Il profumo è caratterizzato da note evolute dominanti con un'intensità più che moderata. Il sapore risulta piatto al palato, con una punta di piccantezza alla fine, ma non equilibrato, presentando anche una lieve acidità in gola. L'aroma è evoluto, carente sulle note lattiche e ricorda il formaggio cotto. La texture mostra una struttura con una fessura e un piccolo occhio, oltre alla presenza di un occhio al centro della pasta. Il colore della pasta presenta un alone centrale molto leggero, mentre il giallo verde è solo accennato.",5,6,1118,2026-03-09T18:08:25.803844
TN323_2019-03-20,2018,TN323,2019-03-20,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2019-03-20/P6a_323_fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2019-03-20/P6a_323_grana.bmp,"Il profumo è vegetale balsamico, con note di erba e fruttato di mela, accompagnato da sentori di ossidato e terra, che si mescolano a sfumature animali e putride, risultando atipico con accenni di frutta fermentata e crosta di formaggio. Il sapore si presenta leggermente amaro e acido, con un equilibrio non perfetto tra salato e umami, e una leggera piccantezza finale, risultando pungente. L'aroma è caratterizzato da note di cotto e ossidato, con un retrogusto di legna secca e un'impressione atipica. La texture è asciutta e poco solubile all'inizio, ma si avvertono cristalli e una sensazione granulosa, risultando sabbiosa e molto fiabile. La struttura della pasta è non omogenea, con cristalli e perle, leggermente stirata e con una bella frattura, ma la grana non sempre è ben profilata. Il colore della pasta è carico, con tonalità aranciate e una certa variabilità di intensità. Lo spessore della crosta è evidente e marcato.",7,8,1545,2026-03-09T18:08:32.213173
TN326_2022-03-09,2021,TN326,2022-03-09,07_captioning risultati grana Trentino/TrentinGrana/2021-2022_Trentingrana/2022-03-09_Seduta_19/P5a_TN326_568_fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2021-2022_Trentingrana/2022-03-09_Seduta_19/P5a_TN326_568_grana.bmp,"Il sapore è astringente. Il colore della pasta presenta un interessante tono rosato sfumato sotto lo scalzo vicino alla crosta, con evidenti macchie rosa. Lo spessore della crosta si presenta con un colore sottocrosta rosato, conferendo un aspetto visivamente gradevole.",3,3,938,2026-03-09T18:08:35.227252
