id,classe,caption,commento_raw,commento_prenorm,anno,prodotto,panelista
1293,OK,"Il campione è asciutto e presenta una scarsa solubilità iniziale, ma si avvertono cristalli.",asciutto e impasta poco solub all'inizio poi si avvertono i cristalli,asciutto e impasta poco solub all'inizio poi si avvertono i cristalli,2018,C0N,Q_09
1294,OK,Il campione ha una consistenza pastosa.,pastoso,pastoso,2018,C0N,TG_04
1295,FUORI_ATTRIBUTO,Secco.,secco,secco,2018,C0N,TG_05
1296,OK,Il campione è asciutto e presenta una texture granulosa.,"asciutto, granuloso","asciutto, granuloso",2018,C0N,TG_11
1297,OK,Il campione è poco solubile e presenta una durezza marcata.,poco solubile. duro,poco solubile. duro,2018,C0N,TG_13
1298,OK,Il campione è molto asciutto e non presenta solubilità.,"molto asciutto, non solubile","molto asciutto, non solubile",2018,C0N,TG_14
1299,OK,"Il campione è granuloso, solubile e gradevole al palato.","granulosa, solubile, gradevole","granulosa, solubile, gradevole",2018,C0N,TG_19
1300,FUORI_ATTRIBUTO,Sabbioso e molto friabile.,sabbioso molto fiabile,sabbioso molto fiabile,2018,C0N,TG_20
1301,FUORI_ATTRIBUTO,Granuli di tirosina non percepibili in tutti i cubetti; friabilità e solubilità scarse.,granuli di tirosina non percpibili in tutti i cubetti;friabilità solubilità scarsa,granuli di tirosina non percpibili in tutti i cubetti;friabilità solubilità scarsa,2018,C0A,Q_02
1302,OK,"Il campione presenta una pasta morbida e asciutta, con una granulosità evidente e pochi cristalli di tirosina, con una solubilità scarsa.","morbido asciutto abbastanza granoloso, con pochi cristalli abbastanza solub","morbido asciutto abbastanza granoloso, con pochi cristalli abbastanza solub",2018,C0A,Q_09
1303,OK,"Il campione è consistente e friabile, non asciutto, con cristalli di tirosina non percepiti.",consistente e friabile ma non asciutto. cristalli non percepiti,consistente e friabile ma non asciutto. cristalli non percepiti,2018,C0A,TG_04
1304,FUORI_ATTRIBUTO,"Equilibrato, con scarsa solubilità.","equilibrato, scarsa la solubilit'","equilibrato, scarsa la solubilit'",2018,C0A,TG_11
1305,OK,"Il campione è abbastanza morbido, con una granulosità evidente, una microstruttura grossolana e poca solubilità.","abbastanza morbido, grnuloso, microstruttura grossolana, poco solubile.","abbastanza morbido, grnuloso, microstruttura grossolana, poco solubile.",2018,C0A,TG_14
1306,OK,"Il campione è mediamente duro, con una texture granulosa e una solubilità gradevole.","mediamente dura, granulosa, solubile, gradevole","mediamente dura, granulosa, solubile, gradevole",2018,C0A,TG_20
1307,FUORI_ATTRIBUTO,Solubilità da formaggio tendenzialmente grasso.,solubilità da formaggio tendenzialmente grasso,solubilità da formaggio tendenzialmente grasso,2018,C0C,Q_02
1308,OK,"Il campione è asciutto e friabile, ma tende ad impastare.",asciutto e fraibile tende ad impastare,asciutto e fraibile tende ad impastare,2018,C0C,Q_09
1309,OK,"Il campione è morbido e cede nettamente ai denti, senza mostrare friabilità.","morbido, cede nettamente ai denti senza friabilità","morbido, cede nettamente ai denti senza friabilità",2018,C0C,TG_04
1310,OK,"Il campione è friabile, leggermente morbido e solubile, con assenza di cristalli.","friabile, leggermente morbido, solubile, assenza di cristalli","friabile, leggermente morbido, solubile, assenza di cristalli",2018,C0C,TG_11
1311,OK,"Il campione è abbastanza cedevole, granuloso, con una microstruttura abbastanza grossolana e leggermente asciutto.","abbastanza cedevole, granuloso, microstruttura abbastanza grossolana, leggermente asciutto","abbastanza cedevole, granuloso, microstruttura abbastanza grossolana, leggermente asciutto",2018,C0C,TG_14
1312,OK,"Il campione è mediamente duro, presenta una granulosità e una solubilità soddisfacente.","mediamente dura, granulosa, solubile,","mediamente dura, granulosa, solubile,",2018,C0C,TG_20
1313,FUORI_ATTRIBUTO,Aspettativa per un formaggio stagionato.,attesa per un formaggio stagionato,attesa per un formaggio stagionato,2018,C0E,Q_02
1314,OK,"Il campione è asciutto, poco granuloso e pastoso, con scarsa solubilità.",asciutto poco granuloso e pastoso poco sol,asciutto poco granuloso e pastoso poco sol,2018,C0E,Q_09
1315,OK,"Il campione è ben friabile, con una microstruttura fine, tende a liquefarsi nel finale di bocca e presenta cristalli.","Benr friabile in una microstruttura fine, tende a liquefarsi nel finale di bocca. cristalli presenti","Benr friabile in una microstruttura fine, tende a liquefarsi nel finale di bocca. cristalli presenti",2018,C0E,TG_04
1316,OK,Il campione è friabile e bilanciato.,friabile bilanciato,friabile bilanciato,2018,C0E,TG_11
1317,OK,"Il campione è morbido e cedevole, con una microstruttura sottile e solubile.","morbida e cedevole, microstruttura sottile, solubile,","morbida e cedevole, microstruttura sottile, solubile,",2018,C0E,TG_14
1318,OK,"Il campione è cedevole, umido e poco granuloso.","cedevole, umida, poco granulosa","cedevole, umida, poco granulosa",2018,C0E,TG_20
1319,OK,"Il campione presenta una friabilità moderata, una solubilità difficoltosa e cristalli di tirosina molto poco percepibili.",firabilità moderata;solubilità difficoltosa;cristalli tirosina molto poco percepibili,firabilità moderata;solubilità difficoltosa;cristalli tirosina molto poco percepibili,2018,C0G,Q_02
1320,OK,"Il campione è morbido e asciutto, poco solubile e lascia un residuo polveroso.",morbido e asciutto poco solubile lascia residuo polverso,morbido e asciutto poco solubile lascia residuo polverso,2018,C0G,Q_09
1321,OK,"Il campione presenta una pasta friabile, cedevole al dente, con una morbidezza fine che impasta la bocca. I cristalli sono rari.","friabile, cede facilmente al dente, rivelando una morbidezza di fondpalla fine impasta la bocca. cristalli rari","friabile, cede facilmente al dente, rivelando una morbidezza di fondpalla fine impasta la bocca. cristalli rari",2018,C0G,TG_04
1322,OK,"Il campione è molto friabile, con buoni cristalli e una buona solubilità.","molto friabile, buoni cristalli, buona solubilit'","molto friabile, buoni cristalli, buona solubilit'",2018,C0G,TG_11
1323,FUORI_ATTRIBUTO,"Morbido e cedevole, senza struttura, molto fine.","mobido e cedevole, senza struttura, molto fine","mobido e cedevole, senza struttura, molto fine",2018,C0G,TG_14
1324,OK,"Il campione è tendenzialmente umido, con una solubilità medio-bassa e leggermente cedevole.","tendenzialmente umida, solubilit' medio bassa, leggermente cedevole","tendenzialmente umida, solubilit' medio bassa, leggermente cedevole",2018,C0G,TG_20
1325,OK,Il campione presenta granuli di tirosina molto percepibili; la solubilità e la friabilità sono moderatamente scarse.,granuli di tirosina molto percepibili;solubilità e friabilità moderatamente scarse,granuli di tirosina molto percepibili;solubilità e friabilità moderatamente scarse,2018,C0Q,Q_02
1326,OK,"Il campione è morbido con tanti piccoli cristalli, ma lascia un residuo sabbioso.",morbido con tanti piccoli cristalli  poco solub lascia residuo sabbioso,morbido con tanti piccoli cristalli  poco solub lascia residuo sabbioso,2018,C0Q,Q_09
1327,OK,"Il campione è troppo morbido, ma riesce a frantumarsi. Non presenta cristalli.","troppo morbido, ciononostante riesce a frantumarsi. nessun cristallo","troppo morbido, ciononostante riesce a frantumarsi. nessun cristallo",2018,C0Q,TG_04
1328,OK,"Il campione ha una microstruttura finissima, è piuttosto morbido e presenta pochi cristalli.","microstruttura finissima, pi\ttosto morbido, pochi cristalli","microstruttura finissima, pi\ttosto morbido, pochi cristalli",2018,C0Q,TG_11
1329,OK,"Il campione è abbastanza duro, granulare, con una microstruttura grossolana, poco solubile e asciutto.","abbastanza duro, granulare, migrostruttura grossolana, poco solubile, asciutto","abbastanza duro, granulare, migrostruttura grossolana, poco solubile, asciutto",2018,C0Q,TG_14
1330,OK,"Il campione è mediamente asciutto, granuloso ma poco solubile, risultando quasi sabbioso.","mediamente asciutta, granulosa ma poco solubile, risulta quasi sabbiosa","mediamente asciutta, granulosa ma poco solubile, risulta quasi sabbiosa",2018,C0Q,TG_20
1331,OK,La solubilità e la friabilità del campione sono molto scarse.,solubilità e friabilità molto scarse,solubilità e friabilità molto scarse,2018,C0R,Q_02
1332,OK,"Il campione è morbido e deformabile, non granuloso e non friabile, impasta con pochi cristalli e poca solubilità.",morbido e deformabili non granuloso non firabiole impasta pochi cristalli e poco sol,morbido e deformabili non granuloso non firabiole impasta pochi cristalli e poco sol,2018,C0R,Q_09
1333,OK,Il campione presenta una texture plastica e ingozza.,"plastico, ingozza","plastico, ingozza",2018,C0R,TG_04
1334,OK,"Il campione è poco friabile, molto morbido, con assenza di cristalli e una microstruttura finissima.","poco friabile, molto morbido, assenza di critalli, microstruttura finissima","poco friabile, molto morbido, assenza di critalli, microstruttura finissima",2018,C0R,TG_11
1335,OK,"Il campione è un grana giovane, ideale per il consumo diretto.",e' un grana giovane da pasto.,e' un grana giovane da pasto.,2018,C0R,TG_14
1336,OK,Il campione è adesivo e poco granuloso.,"adesivo, poco granuloso","adesivo, poco granuloso",2018,C0R,TG_20
1337,OK,Il campione presenta assenza di tirosina.,tirosina assente,tirosina assente,2018,C0C,Q_02
1338,OK,"Il campione è morbido e granuloso, tende ad impastare con pochi cristalli.",morbido granoloso tende ad impastare pochi cristalli,morbido granoloso tende ad impastare pochi cristalli,2018,C0C,Q_09
1339,OK,"Il campione è umido, molle, poco friabile e tende ad impastare la bocca e ingozzare, con cristalli presenti.","umido., molle. poco friabile, tende ad impastare la bocca e ingozzare. cristalli presenti","umido., molle. poco friabile, tende ad impastare la bocca e ingozzare. cristalli presenti",2018,C0C,TG_04
1340,OK,Il campione è mollo e pastoso.,mollo;pastoso,mollo;pastoso,2018,C0C,TG_05
1341,FUORI_ATTRIBUTO,"Il formaggio è morbido con una buona microstruttura, ma manca di cristalli.","morbido, buona microstruttura, manca di cristalli","morbido, buona microstruttura, manca di cristalli",2018,C0C,TG_11
1342,FUORI_ATTRIBUTO,"Il formaggio è molle, non solubile e privo di grana.","molle, non solubile, senza grana.","molle, non solubile, senza grana.",2018,C0C,TG_13
1343,OK,"Il campione presenta una pasta compatta ma abbastanza cedevole, con grana sottile, asciutta e discretamente solubile.","compatto ma abbastanza cedevole, grana sottile, asciutto, abbastanza solubile","compatto ma abbastanza cedevole, grana sottile, asciutto, abbastanza solubile",2018,C0C,TG_14
1344,FUORI_ATTRIBUTO,Il formaggio è umido e molto adesivo.,"umida, molto adesiva","umida, molto adesiva",2018,C0C,TG_15
1345,OK,"Il campione è compatto, mediamente umido, non molto friabile né granuloso, discretamente solubile, con pochi cristalli.","Compatto, mediamente umido, non molto friabile né granuloso, discretamente solubile, pochi cristalli","Compatto, mediamente umido, non molto friabile né granuloso, discretamente solubile, pochi cristalli",2018,C0C,TG_19
1346,OK,"Il formaggio si scioglie bene, offrendo una piacevole esperienza gustativa.",il formaggio si scioglie bene,il formaggio si scioglie bene,2018,C0C,TG_35
1347,FUORI_ATTRIBUTO,"La tirosina ha un'intensità forte, mentre la solubilità e la friabilità hanno un'intensità leggera.",tirosina intensità forte;solubilità e friabilità intensità leggera,tirosina intensità forte;solubilità e friabilità intensità leggera,2018,C0I,Q_02
1348,FUORI_ATTRIBUTO,Il formaggio è granoloso con cristalli abbastanza solubili.,granoloso con cristalli abbastanza sol,granoloso con cristalli abbastanza sol,2018,C0I,Q_09
1349,OK,"Il campione è consistente al molare e si frange in una bella struttura. Si scioglie con un residuo sabbioso ed è ben umido, con tanti microcristalli.",consistente al molare e si frange in una bella struttura. Si scioglie con un residuo sabbioso. ben umido. tanti microcristalli,consistente al molare e si frange in una bella struttura. Si scioglie con un residuo sabbioso. ben umido. tanti microcristalli,2018,C0I,TG_04
1350,OK,"Il campione è friabile, leggermente secco e presenta pochi cristalli.","friabile, un p; secco, pochi cristalli","friabile, un p; secco, pochi cristalli",2018,C0I,TG_11
1351,OK,"Il campione ha una consistenza pastosa, che contribuisce a una buona esperienza sensoriale.",pastoso,pastoso,2018,C0I,TG_13
1352,OK,"Il campione è cedevole, molto pastoso e asciutto, poco solubile, con microstruttura sottile e molti cristalli.","cedevole, molto pastoso e asciutto, poco solubile, microstruttura sottile, molti cristalli","cedevole, molto pastoso e asciutto, poco solubile, microstruttura sottile, molti cristalli",2018,C0I,TG_14
1353,OK,"Il campione mostra una solubilità accettabile, arricchendo la sua texture.",abbastanza solubile,abbastanza solubile,2018,C0I,TG_15
1354,OK,"Il campione è friabile, con buona solubilità intermedia e una leggera untuosità.","Friabile, buona solubilità intermedia, untuosità","Friabile, buona solubilità intermedia, untuosità",2018,C0I,TG_19
1355,OK,"Il formaggio si scioglie bene, garantendo una consistenza gradevole.",il formaggio si scioglie bene,il formaggio si scioglie bene,2018,C0I,TG_35
1356,FUORI_ATTRIBUTO,La solubilità e la friabilità della tirosina hanno un'intensità leggera.,solubilità friabilità tirosina intensità leggera,solubilità friabilità tirosina intensità leggera,2018,C0M,Q_02
1357,FUORI_ATTRIBUTO,"Il formaggio è granuloso, asciutto, poco solubile e con pochi cristalli.",granuloso asciutto poco sol pochi cristalli,granuloso asciutto poco sol pochi cristalli,2018,C0M,Q_09
1358,OK,"Il campione presenta cristalli rinvenuti, anche grossi, è friabile, con una struttura non fine e tende ad asciugare le fauci.","cristalli rinvenuti, anche grossi. friabile. struttura non fine. tende ad asciugare le fauci","cristalli rinvenuti, anche grossi. friabile. struttura non fine. tende ad asciugare le fauci",2018,C0M,TG_04
1359,ILLEGGIBILE,,mollo,mollo,2018,C0M,TG_05
1360,OK,"Il campione presenta buona friabilità, microstruttura e solubilità, mentre i cristalli sono assenti.","buona friabilit', microstruttura e solubilit', assenti i cristalli","buona friabilit', microstruttura e solubilit', assenti i cristalli",2018,C0M,TG_11
1361,FUORI_ATTRIBUTO,Il formaggio è asciutto.,asciutto,asciutto,2018,C0M,TG_12
1362,OK,"Il campione presenta una pasta pastosa con poca grana, risultando meno compatto.","pastoso, poca grana","pastoso, poca grana",2018,C0M,TG_13
1363,OK,"Il campione è compatto e duro, con una microstruttura grossolana, non molto solubile e pochi cristalli percepiti.","compatto e duro, microstruttura grossolana, non molto solubile,pochi cristalli percepiti","compatto e duro, microstruttura grossolana, non molto solubile,pochi cristalli percepiti",2018,C0M,TG_14
1364,FUORI_ATTRIBUTO,Il formaggio è un po' granuloso.,un po- granulosa,un po' granulosa,2018,C0M,TG_15
1365,OK,"Il campione è mediamente friabile, leggermente adesivo e non troppo solubile.","Mediamente friabile, leggermente adesivo, non troppo silubile","Mediamente friabile, leggermente adesivo, non troppo silubile",2018,C0M,TG_19
