attributo,sample_id,caption_id,codice_caseificio,Prodotto,Panelista,Data Seduta di valutazione,anno,classe,caption,commento_prenorm,Commenti,peso,has_caption,has_images,has_fetta,has_grana,has_both_views,path_fetta_primaria,path_grana_primaria,paths_fetta_tutti,paths_grana_tutti,N° Seduta,Bimestre di Valutazione,Data Produzione,_source_file,Struttura della Pasta
Struttura_della_Pasta,TN323_2019-03-06,,TN323,C0N,Q_02,2019-03-06,2019,,,,,,False,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2019-03-06/P6a_323_fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2019-03-06/P6a_323_grana.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-03-06\\P6a_323_fetta.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-03-06\\P6b_323_fetta.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-03-06\\P6a_323_grana.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-03-06\\P6b_323_grana.bmp""]",,,,Commenti TOT_2018_Struttura della Pasta.csv,8
Struttura_della_Pasta,TN323_2019-03-06,,TN323,C0N,Q_09,2019-03-06,2019,,,,,,False,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2019-03-06/P6a_323_fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2019-03-06/P6a_323_grana.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-03-06\\P6a_323_fetta.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-03-06\\P6b_323_fetta.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-03-06\\P6a_323_grana.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-03-06\\P6b_323_grana.bmp""]",,,,Commenti TOT_2018_Struttura della Pasta.csv,8.4
Struttura_della_Pasta,TN323_2019-03-06,1720.0,TN323,C0N,TG_04,2019-03-06,2019,OK,"La pasta presenta una frattura molto buona, con una struttura regolare e compatta.",Regolare. Frattura molto buona.,Regolare. Frattura molto buona. ,1.0,True,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2019-03-06/P6a_323_fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2019-03-06/P6a_323_grana.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-03-06\\P6a_323_fetta.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-03-06\\P6b_323_fetta.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-03-06\\P6a_323_grana.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-03-06\\P6b_323_grana.bmp""]",,,,Commenti TOT_2018_Struttura della Pasta.csv,8.5
Struttura_della_Pasta,TN323_2019-03-06,,TN323,C0N,TG_05,2019-03-06,2019,,,,,,False,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2019-03-06/P6a_323_fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2019-03-06/P6a_323_grana.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-03-06\\P6a_323_fetta.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-03-06\\P6b_323_fetta.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-03-06\\P6a_323_grana.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-03-06\\P6b_323_grana.bmp""]",,,,Commenti TOT_2018_Struttura della Pasta.csv,6.9
Struttura_della_Pasta,TN323_2019-03-06,1721.0,TN323,C0N,TG_11,2019-03-06,2019,FUORI_ATTRIBUTO,"La frattura è leggermente irregolare, con grana fine e microocchiatura diffusa.","Frattura leggermente irregolare ma grana fine,microocchiaturaroocchiatura diffusa","Frattura leggermente irregolare ma grana fine,microocchiatura diffusa ",1.0,True,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2019-03-06/P6a_323_fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2019-03-06/P6a_323_grana.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-03-06\\P6a_323_fetta.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-03-06\\P6b_323_fetta.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-03-06\\P6a_323_grana.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-03-06\\P6b_323_grana.bmp""]",,,,Commenti TOT_2018_Struttura della Pasta.csv,7.6
Struttura_della_Pasta,TN323_2019-03-06,1722.0,TN323,C0N,TG_13,2019-03-06,2019,OK,La pasta del campione presenta una grana fine e una frattura regolare.,"Frattura regolare, grana fine.","Frattura regolare, grana fine. ",1.0,True,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2019-03-06/P6a_323_fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2019-03-06/P6a_323_grana.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-03-06\\P6a_323_fetta.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-03-06\\P6b_323_fetta.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-03-06\\P6a_323_grana.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-03-06\\P6b_323_grana.bmp""]",,,,Commenti TOT_2018_Struttura della Pasta.csv,8.5
Struttura_della_Pasta,TN323_2019-03-06,1723.0,TN323,C0N,TG_14,2019-03-06,2019,OK,La pasta del campione presenta una struttura granulare omogenea e una frattura regolare.,"Frattura regolare, stirataruttura granulare omogenea,","Frattura regolare, struttura granulare omogenea, ",1.0,True,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2019-03-06/P6a_323_fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2019-03-06/P6a_323_grana.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-03-06\\P6a_323_fetta.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-03-06\\P6b_323_fetta.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-03-06\\P6a_323_grana.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-03-06\\P6b_323_grana.bmp""]",,,,Commenti TOT_2018_Struttura della Pasta.csv,8
Struttura_della_Pasta,TN323_2019-03-06,1724.0,TN323,C0N,TG_19,2019-03-06,2019,CONFORME,Il campione mostra una struttura regolare e una grana di buona qualità.,"Regolare, bella grana","Regolare, bella grana",0.5,True,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2019-03-06/P6a_323_fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2019-03-06/P6a_323_grana.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-03-06\\P6a_323_fetta.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-03-06\\P6b_323_fetta.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-03-06\\P6a_323_grana.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-03-06\\P6b_323_grana.bmp""]",,,,Commenti TOT_2018_Struttura della Pasta.csv,9
Struttura_della_Pasta,TN323_2019-03-06,1725.0,TN323,C0N,TG_24,2019-03-06,2019,OK,La pasta del campione presenta una bella grana fine e una buona frattura.,"Bella con grana anche fine, frattura buona","Bella con grana anche fine, frattura buona",1.0,True,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2019-03-06/P6a_323_fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2019-03-06/P6a_323_grana.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-03-06\\P6a_323_fetta.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-03-06\\P6b_323_fetta.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-03-06\\P6a_323_grana.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-03-06\\P6b_323_grana.bmp""]",,,,Commenti TOT_2018_Struttura della Pasta.csv,8.6
Struttura_della_Pasta,TN323_2019-03-06,1726.0,TN323,C0N,TG_26,2019-03-06,2019,CONFORME,"Il campione è privo di difetti, presentando una buona compattezza.",Bella no difetti,Bella no difetti,0.5,True,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2019-03-06/P6a_323_fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2019-03-06/P6a_323_grana.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-03-06\\P6a_323_fetta.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-03-06\\P6b_323_fetta.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-03-06\\P6a_323_grana.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-03-06\\P6b_323_grana.bmp""]",,,,Commenti TOT_2018_Struttura della Pasta.csv,9
Struttura_della_Pasta,TN302_2019-03-13,1727.0,TN302,C0A,Q_09,2019-03-13,2019,OK,La pasta del campione presenta una frattura regolare e una grana fine che forma stirature.,Frattura regolare con grana fine che forma stiratariature,Frattura regolare con grana fine che forma striature,1.0,True,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2019-03-13/P1a_302_fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2019-03-13/P1a_302_grana.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-03-13\\P1a_302_fetta.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-03-13\\P1b_302_fetta.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-03-13\\P1a_302_grana.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-03-13\\P1b_302_grana.bmp""]",,,,Commenti TOT_2018_Struttura della Pasta.csv,7.9
Struttura_della_Pasta,TN302_2019-03-13,1728.0,TN302,C0A,TG_04,2019-03-13,2019,OK,"La pasta del campione presenta una bella frattura e una grana omogenea, tendente al fine.","Bella frattura, omogenea la grana, tendente al fine.","Bella frattura, omogenea la grana, tendente al fine.",1.0,True,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2019-03-13/P1a_302_fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2019-03-13/P1a_302_grana.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-03-13\\P1a_302_fetta.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-03-13\\P1b_302_fetta.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-03-13\\P1a_302_grana.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-03-13\\P1b_302_grana.bmp""]",,,,Commenti TOT_2018_Struttura della Pasta.csv,8.1
Struttura_della_Pasta,TN302_2019-03-13,,TN302,C0A,TG_05,2019-03-13,2019,,,,,,False,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2019-03-13/P1a_302_fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2019-03-13/P1a_302_grana.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-03-13\\P1a_302_fetta.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-03-13\\P1b_302_fetta.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-03-13\\P1a_302_grana.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-03-13\\P1b_302_grana.bmp""]",,,,Commenti TOT_2018_Struttura della Pasta.csv,7.9
Struttura_della_Pasta,TN302_2019-03-13,1729.0,TN302,C0A,TG_11,2019-03-13,2019,OK,La pasta del campione presenta una frattura regolare e una grana media con microocchiature diffuse.,"Frattura regolare,grana media ma microocchiaturaroocchiature diffuse","Frattura regolare,grana media ma microocchiature diffuse ",1.0,True,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2019-03-13/P1a_302_fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2019-03-13/P1a_302_grana.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-03-13\\P1a_302_fetta.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-03-13\\P1b_302_fetta.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-03-13\\P1a_302_grana.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-03-13\\P1b_302_grana.bmp""]",,,,Commenti TOT_2018_Struttura della Pasta.csv,7.8
Struttura_della_Pasta,TN302_2019-03-13,1730.0,TN302,C0A,TG_12,2019-03-13,2019,FUORI_ATTRIBUTO,Ci sono rade microocchiature e qualche zona stirata.,"Rade  microocchiaturaroocch, qualche zona stiratairata","Rade  microocch, qualche zona stirata",1.0,True,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2019-03-13/P1a_302_fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2019-03-13/P1a_302_grana.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-03-13\\P1a_302_fetta.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-03-13\\P1b_302_fetta.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-03-13\\P1a_302_grana.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-03-13\\P1b_302_grana.bmp""]",,,,Commenti TOT_2018_Struttura della Pasta.csv,6.7
Struttura_della_Pasta,TN302_2019-03-13,1731.0,TN302,C0A,TG_13,2019-03-13,2019,FUORI_ATTRIBUTO,La struttura è regolare e abbastanza fine.,"Regolare, abbastirataanza fine","Regolare, abbastanza fine",1.0,True,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2019-03-13/P1a_302_fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2019-03-13/P1a_302_grana.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-03-13\\P1a_302_fetta.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-03-13\\P1b_302_fetta.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-03-13\\P1a_302_grana.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-03-13\\P1b_302_grana.bmp""]",,,,Commenti TOT_2018_Struttura della Pasta.csv,8
Struttura_della_Pasta,TN302_2019-03-13,1732.0,TN302,C0A,TG_19,2019-03-13,2019,OK,La pasta del campione presenta una frattura regolare e una struttura omogenea con grana fine.,"Frattura  regolare, stirataruttura omogenea, grana fine","Frattura  regolare, struttura omogenea, grana fine",1.0,True,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2019-03-13/P1a_302_fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2019-03-13/P1a_302_grana.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-03-13\\P1a_302_fetta.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-03-13\\P1b_302_fetta.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-03-13\\P1a_302_grana.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-03-13\\P1b_302_grana.bmp""]",,,,Commenti TOT_2018_Struttura della Pasta.csv,8.5
Struttura_della_Pasta,TN302_2019-03-13,1733.0,TN302,C0A,TG_20,2019-03-13,2019,OK,"La pasta del campione presenta una frattura accettabile ma una grana grossolana, con microocchiature a tratti.",Frattura ok ma grana grossolana pastirataa a tratti stiratairata presenza di microocchiaturaroocchiatura a tratti,Frattura ok ma grana grossolana pasta a tratti stirata presenza di Microocchiatura a tratti ,1.0,True,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2019-03-13/P1a_302_fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2019-03-13/P1a_302_grana.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-03-13\\P1a_302_fetta.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-03-13\\P1b_302_fetta.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-03-13\\P1a_302_grana.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-03-13\\P1b_302_grana.bmp""]",,,,Commenti TOT_2018_Struttura della Pasta.csv,6.7
Struttura_della_Pasta,TN302_2019-03-13,1734.0,TN302,C0A,TG_24,2019-03-13,2019,OK,La pasta del campione è omogenea con piccole stirature.,Omogenea con piccole stiratairature...,Omogenea con piccole stirature...,1.0,True,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2019-03-13/P1a_302_fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2019-03-13/P1a_302_grana.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-03-13\\P1a_302_fetta.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-03-13\\P1b_302_fetta.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-03-13\\P1a_302_grana.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-03-13\\P1b_302_grana.bmp""]",,,,Commenti TOT_2018_Struttura della Pasta.csv,6.4
Struttura_della_Pasta,TN302_2019-03-13,1735.0,TN302,C0A,TG_26,2019-03-13,2019,OK,"La pasta del campione presenta una frattura regolare e una grana tendente alla grossolana, con occhiatura fine al centro.",Frattura regolare grana presente tendente grossolana  zone al centro  con occhiatura fine,Frattura regolare grana presente tendente grossolana  zone al centro  con occhiatura fine ,1.0,True,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2019-03-13/P1a_302_fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2019-03-13/P1a_302_grana.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-03-13\\P1a_302_fetta.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-03-13\\P1b_302_fetta.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-03-13\\P1a_302_grana.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-03-13\\P1b_302_grana.bmp""]",,,,Commenti TOT_2018_Struttura della Pasta.csv,7.8
Struttura_della_Pasta,TN302_2019-03-13,1736.0,TN302,C0A,TG_35,2019-03-13,2019,OK,La pasta del campione presenta una frattura regolare con ampia e diffusa spugnatura fine.,Frattura regolare con ampia e diffusa spugnatura fine,Frattura regolare con ampia e diffusa impugnatura fine,1.0,True,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2019-03-13/P1a_302_fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2019-03-13/P1a_302_grana.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-03-13\\P1a_302_fetta.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-03-13\\P1b_302_fetta.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-03-13\\P1a_302_grana.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-03-13\\P1b_302_grana.bmp""]",,,,Commenti TOT_2018_Struttura della Pasta.csv,5
