attributo,sample_id,caption_id,codice_caseificio,Prodotto,Panelista,Data Seduta di valutazione,anno,classe,caption,commento_prenorm,Commenti,peso,has_caption,has_images,has_fetta,has_grana,has_both_views,path_fetta_primaria,path_grana_primaria,paths_fetta_tutti,paths_grana_tutti,N° Seduta,Bimestre di Valutazione,Data Produzione,_source_file,Texture
Texture,TN338_2019-02-20,1119.0,TN338,C0R,TG_04,2019-02-20,2019,OK,"Il campione è morbido, tende a impastare e presenta cristalli assenti.",morbido. tende a impastare. cristalli missing,morbido. tende a impastare. cristalli missing,1.0,True,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2019-02-20/P6a_338_fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2019-02-20/P6a_338_grana.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-02-20\\P6a_338_fetta.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-02-20\\P6b_338_fetta.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-02-20\\P6a_338_grana.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-02-20\\P6b_338_grana.bmp""]",,,,Commenti TOT_2018_Texture.csv,6.4
Texture,TN338_2019-02-20,1120.0,TN338,C0R,TG_05,2019-02-20,2019,FUORI_ATTRIBUTO,È troppo pastoso.,troppo pastoso,troppo pastoso,1.0,True,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2019-02-20/P6a_338_fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2019-02-20/P6a_338_grana.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-02-20\\P6a_338_fetta.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-02-20\\P6b_338_fetta.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-02-20\\P6a_338_grana.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-02-20\\P6b_338_grana.bmp""]",,,,Commenti TOT_2018_Texture.csv,6.76
Texture,TN338_2019-02-20,1121.0,TN338,C0R,TG_11,2019-02-20,2019,FUORI_ATTRIBUTO,È piuttosto morbido e privo di cristalli.,"piuttosto morbido, assenza di cristalli","piuttosto morbido, assenza di cristalli",1.0,True,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2019-02-20/P6a_338_fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2019-02-20/P6a_338_grana.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-02-20\\P6a_338_fetta.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-02-20\\P6b_338_fetta.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-02-20\\P6a_338_grana.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-02-20\\P6b_338_grana.bmp""]",,,,Commenti TOT_2018_Texture.csv,5.68
Texture,TN338_2019-02-20,,TN338,C0R,TG_12,2019-02-20,2019,,,,,,False,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2019-02-20/P6a_338_fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2019-02-20/P6a_338_grana.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-02-20\\P6a_338_fetta.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-02-20\\P6b_338_fetta.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-02-20\\P6a_338_grana.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-02-20\\P6b_338_grana.bmp""]",,,,Commenti TOT_2018_Texture.csv,7.54
Texture,TN338_2019-02-20,1122.0,TN338,C0R,TG_13,2019-02-20,2019,CONFORME,"Il campione mostra una pasta pastosa, conforme agli standard di qualità.",pastoso,pastoso,0.5,True,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2019-02-20/P6a_338_fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2019-02-20/P6a_338_grana.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-02-20\\P6a_338_fetta.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-02-20\\P6b_338_fetta.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-02-20\\P6a_338_grana.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-02-20\\P6b_338_grana.bmp""]",,,,Commenti TOT_2018_Texture.csv,7
Texture,TN338_2019-02-20,1123.0,TN338,C0R,TG_14,2019-02-20,2019,FUORI_ATTRIBUTO,"È morbido, poco strutturato e da grana giovane.","morbido, poco strutturato, da grana giovane","morbido, poco strutturato, da grana giovane",1.0,True,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2019-02-20/P6a_338_fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2019-02-20/P6a_338_grana.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-02-20\\P6a_338_fetta.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-02-20\\P6b_338_fetta.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-02-20\\P6a_338_grana.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-02-20\\P6b_338_grana.bmp""]",,,,Commenti TOT_2018_Texture.csv,5.98
Texture,TN338_2019-02-20,1124.0,TN338,C0R,TG_20,2019-02-20,2019,FUORI_ATTRIBUTO,"È poco duro, umido, poco solubile e poco granuloso.","poco dura, umida, poco solubile e poco granulosa","poco dura, umida, poco solubile e poco granulosa",1.0,True,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2019-02-20/P6a_338_fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2019-02-20/P6a_338_grana.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-02-20\\P6a_338_fetta.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-02-20\\P6b_338_fetta.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-02-20\\P6a_338_grana.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-02-20\\P6b_338_grana.bmp""]",,,,Commenti TOT_2018_Texture.csv,6.22
Texture,TN338_2019-02-20,,TN338,C0R,TG_26,2019-02-20,2019,,,,,,False,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2019-02-20/P6a_338_fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2019-02-20/P6a_338_grana.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-02-20\\P6a_338_fetta.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-02-20\\P6b_338_fetta.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-02-20\\P6a_338_grana.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-02-20\\P6b_338_grana.bmp""]",,,,Commenti TOT_2018_Texture.csv,7.48
Texture,TN338_2019-02-20,1125.0,TN338,C0R,TG_35,2019-02-20,2019,FUORI_ATTRIBUTO,La bocca non è pulita.,bocca non pulita,bocca non pulita,1.0,True,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2019-02-20/P6a_338_fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2019-02-20/P6a_338_grana.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-02-20\\P6a_338_fetta.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-02-20\\P6b_338_fetta.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-02-20\\P6a_338_grana.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-02-20\\P6b_338_grana.bmp""]",,,,Commenti TOT_2018_Texture.csv,7.24
Texture,TN302_2019-02-27,1126.0,TN302,C0A,Q_02,2019-02-27,2019,FUORI_ATTRIBUTO,Non presenta cristalli di tirosina; ha bassa solubilità e bassa friabilità.,nessun cristallo di tirosina;solubilità bassa;friabilità bassa,nessun cristallo di tirosina;solubilità bassa;friabilità bassa,1.0,True,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2019-02-27/P1a_302_fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2019-02-27/P1a_302_grana.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-02-27\\P1a_302_fetta.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-02-27\\P1b_302_fetta.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-02-27\\P1a_302_grana.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-02-27\\P1b_302_grana.bmp""]",,,,Commenti TOT_2018_Texture.csv,5.98
Texture,TN302_2019-02-27,1127.0,TN302,C0A,Q_09,2019-02-27,2019,FUORI_ATTRIBUTO,"È asciutto, poco friabile e lascia un residuo poco solubile.",asciutto poco friabile lascia residuo poco sol,asciutto poco friabile lascia residuo poco sol,1.0,True,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2019-02-27/P1a_302_fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2019-02-27/P1a_302_grana.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-02-27\\P1a_302_fetta.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-02-27\\P1b_302_fetta.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-02-27\\P1a_302_grana.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-02-27\\P1b_302_grana.bmp""]",,,,Commenti TOT_2018_Texture.csv,6.94
Texture,TN302_2019-02-27,1128.0,TN302,C0A,TG_04,2019-02-27,2019,FUORI_ATTRIBUTO,Sotto il molare si fende in pezzi grossi e ha una struttura poco definita.,Sotto il molare si fende in pezzi grossi. Struttura poco definita,Sotto il molare si fende in pezzi grossi. Struttura poco definita,1.0,True,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2019-02-27/P1a_302_fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2019-02-27/P1a_302_grana.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-02-27\\P1a_302_fetta.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-02-27\\P1b_302_fetta.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-02-27\\P1a_302_grana.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-02-27\\P1b_302_grana.bmp""]",,,,Commenti TOT_2018_Texture.csv,6.46
Texture,TN302_2019-02-27,,TN302,C0A,TG_05,2019-02-27,2019,,,,,,False,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2019-02-27/P1a_302_fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2019-02-27/P1a_302_grana.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-02-27\\P1a_302_fetta.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-02-27\\P1b_302_fetta.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-02-27\\P1a_302_grana.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-02-27\\P1b_302_grana.bmp""]",,,,Commenti TOT_2018_Texture.csv,6.64
Texture,TN302_2019-02-27,1129.0,TN302,C0A,TG_13,2019-02-27,2019,OK,Il campione ha una consistenza pastosa e presenta un livello di asciuttezza che non compromette la qualità.,"pastoso, asciutto","pastoso, asciutto",1.0,True,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2019-02-27/P1a_302_fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2019-02-27/P1a_302_grana.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-02-27\\P1a_302_fetta.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-02-27\\P1b_302_fetta.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-02-27\\P1a_302_grana.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-02-27\\P1b_302_grana.bmp""]",,,,Commenti TOT_2018_Texture.csv,6.52
Texture,TN302_2019-02-27,1130.0,TN302,C0A,TG_19,2019-02-27,2019,FUORI_ATTRIBUTO,"Non è molto friabile, tende ad essere adesivo e poco solubile, senza cristalli.","non molto friabile, tendente all'adesivo e poco solubile, assenti i cristalli","non molto friabile, tendente all'adesivo e poco solubile, assenti i cristalli",1.0,True,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2019-02-27/P1a_302_fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2019-02-27/P1a_302_grana.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-02-27\\P1a_302_fetta.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-02-27\\P1b_302_fetta.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-02-27\\P1a_302_grana.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-02-27\\P1b_302_grana.bmp""]",,,,Commenti TOT_2018_Texture.csv,6.04
Texture,TN302_2019-02-27,1131.0,TN302,C0A,TG_20,2019-02-27,2019,OK,"Il campione presenta una pasta mediamente dura e granulosa, con una solubilità medio bassa, ricordando più un nostrano che un grana.","mediamente dura, granulosa ma con solubilit' medio bassa, ricorda pi\ un nostrano che un grana","mediamente dura, granulosa ma con solubilit' medio bassa, ricorda pi\ un nostrano che un grana",1.0,True,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2019-02-27/P1a_302_fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2019-02-27/P1a_302_grana.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-02-27\\P1a_302_fetta.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-02-27\\P1b_302_fetta.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-02-27\\P1a_302_grana.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-02-27\\P1b_302_grana.bmp""]",,,,Commenti TOT_2018_Texture.csv,6.88
Texture,TN302_2019-02-27,1132.0,TN302,C0A,TG_35,2019-02-27,2019,ILLEGGIBILE,,"Ascitto, sabbiosoe granuloso","Ascitto, sabbiosoe granuloso",1.0,False,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2019-02-27/P1a_302_fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2019-02-27/P1a_302_grana.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-02-27\\P1a_302_fetta.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-02-27\\P1b_302_fetta.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-02-27\\P1a_302_grana.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-02-27\\P1b_302_grana.bmp""]",,,,Commenti TOT_2018_Texture.csv,6.88
Texture,TN305_2019-02-27,1133.0,TN305,C0C,Q_02,2019-02-27,2019,ILLEGGIBILE,,da sbrinz;,da sbrinz;,1.0,False,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2019-02-27/P2a_305_fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2019-02-27/P2a_305_grana.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-02-27\\P2a_305_fetta.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-02-27\\P2b_305_fetta.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-02-27\\P2a_305_grana.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-02-27\\P2b_305_grana.bmp""]",,,,Commenti TOT_2018_Texture.csv,4
Texture,TN305_2019-02-27,1134.0,TN305,C0C,Q_09,2019-02-27,2019,FUORI_ATTRIBUTO,"Il formaggio è morbido, poco granuloso e poco solare.",morbido poco granuloso poco sol,morbido poco granuloso poco sol,1.0,True,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2019-02-27/P2a_305_fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2019-02-27/P2a_305_grana.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-02-27\\P2a_305_fetta.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-02-27\\P2b_305_fetta.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-02-27\\P2a_305_grana.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-02-27\\P2b_305_grana.bmp""]",,,,Commenti TOT_2018_Texture.csv,6.64
Texture,TN305_2019-02-27,1135.0,TN305,C0C,TG_04,2019-02-27,2019,FUORI_ATTRIBUTO,"È morbido e fondente, con una struttura non definita e rari cristalli.",morbido. fondente. struttura non definita. rari cristalli,morbido. fondente. struttura non definita. rari cristalli,1.0,True,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2019-02-27/P2a_305_fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2019-02-27/P2a_305_grana.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-02-27\\P2a_305_fetta.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-02-27\\P2b_305_fetta.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-02-27\\P2a_305_grana.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-02-27\\P2b_305_grana.bmp""]",,,,Commenti TOT_2018_Texture.csv,6.46
Texture,TN305_2019-02-27,,TN305,C0C,TG_05,2019-02-27,2019,,,,,,False,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2019-02-27/P2a_305_fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2019-02-27/P2a_305_grana.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-02-27\\P2a_305_fetta.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-02-27\\P2b_305_fetta.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-02-27\\P2a_305_grana.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-02-27\\P2b_305_grana.bmp""]",,,,Commenti TOT_2018_Texture.csv,6.88
Texture,TN305_2019-02-27,1136.0,TN305,C0C,TG_13,2019-02-27,2019,FUORI_ATTRIBUTO,Presenta poca grana e poca solubilità.,poca grana e poca solubilita,poca grana e poca solubilita,1.0,True,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2019-02-27/P2a_305_fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2019-02-27/P2a_305_grana.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-02-27\\P2a_305_fetta.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-02-27\\P2b_305_fetta.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-02-27\\P2a_305_grana.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-02-27\\P2b_305_grana.bmp""]",,,,Commenti TOT_2018_Texture.csv,6.46
Texture,TN305_2019-02-27,1137.0,TN305,C0C,TG_19,2019-02-27,2019,FUORI_ATTRIBUTO,Potrebbe essere più friabile.,potrrebbe essere più friabile,potrrebbe essere più friabile,1.0,True,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2019-02-27/P2a_305_fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2019-02-27/P2a_305_grana.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-02-27\\P2a_305_fetta.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-02-27\\P2b_305_fetta.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-02-27\\P2a_305_grana.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-02-27\\P2b_305_grana.bmp""]",,,,Commenti TOT_2018_Texture.csv,7.24
